timestamp,water_pressure_bar,outdoor_temp_c,circuit_flow_temp_c,energy_manager_state,circuit_state,connected,zone_name,zone_current_temp_c,zone_target_temp_c,zone_humidity_pct,zone_heating_state,dhw_current_temp_c,dhw_target_temp_c,dhw_operation_mode,dhw_current_special_function
2026-04-15 06:23:17,2.2,10.75,26.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 08:11:33,2.1,12.74,22.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 09:48:39,2.1,14.53,20.0,STANDBY,STANDBY,True,ZONE 1,18.0,17.5,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 10:51:02,2.1,14.52,19.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 11:45:40,2.1,14.57,18.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 12:46:08,2.4,15.39,25.0,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,38.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 14:16:16,2.1,15.45,24.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 15:38:35,2.6,15.04,67.0,STANDBY,STANDBY,True,ZONE 1,17.8125,17.5,,,43.5,45.0,TIME_CONTROLLED,CYLINDER_BOOST
2026-04-15 16:41:34,2.2,14.57,42.0,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 17:46:50,2.2,14.05,33.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 18:49:42,2.5,11.51,31.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,44.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 19:56:40,2.6,9.09,32.0,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,49.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 20:40:06,2.6,8.8,35.5,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,49.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 21:35:45,2.6,8.09,37.0,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,49.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 22:26:28,2.2,7.34,32.0,STANDBY,STANDBY,True,ZONE 1,18.4375,17.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 23:07:42,2.1,7.22,29.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-15 23:57:21,2.1,7.71,26.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,39.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 02:05:09,2.6,6.54,80.0,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,38.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 05:11:30,2.6,7.12,39.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 07:02:32,2.1,10.59,24.5,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 08:53:50,2.1,13.8,21.0,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,34.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 10:05:10,2.0,15.2,19.5,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,34.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 11:18:40,2.1,15.82,61.0,STANDBY,STANDBY,True,ZONE 1,18.1875,17.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 12:13:04,2.5,15.65,31.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,47.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 14:12:05,2.1,15.58,27.5,STANDBY,STANDBY,True,ZONE 1,17.9375,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 15:53:43,2.1,15.67,23.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 17:00:55,2.0,14.57,21.5,STANDBY,STANDBY,True,ZONE 1,18.375,18.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 18:16:53,2.5,13.74,33.5,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 19:42:48,2.6,11.95,80.0,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,41.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 20:29:38,2.5,11.42,32.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 21:10:13,2.5,10.7,34.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,46.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 21:57:56,2.5,10.45,32.5,HEATING,HEATING,True,ZONE 1,18.5,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 22:35:15,2.1,10.0,29.0,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-16 23:25:10,2.1,10.25,26.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,45.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 00:03:28,2.1,10.03,24.5,STANDBY,STANDBY,True,ZONE 1,18.1875,18.0,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 03:43:31,2.0,6.13,19.0,STANDBY,STANDBY,True,ZONE 1,17.75,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 05:52:26,2.5,6.17,79.5,STANDBY,STANDBY,True,ZONE 1,21.5625,17.0,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 07:18:52,2.1,9.23,38.0,STANDBY,STANDBY,True,ZONE 1,19.0625,17.0,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 08:59:28,2.1,12.4,28.0,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 10:14:02,2.0,14.23,24.5,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,44.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 11:12:47,2.0,14.23,23.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,42.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 12:02:42,2.3,13.28,23.0,HEATING,HEATING,True,ZONE 1,17.8125,18.5,,,41.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 13:56:50,2.4,13.21,28.5,HEATING,HEATING,True,ZONE 1,18.375,18.5,,,40.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 14:49:10,2.0,13.51,25.0,STANDBY,STANDBY,True,ZONE 1,18.375,17.5,,,40.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 15:47:45,2.0,13.21,22.5,STANDBY,STANDBY,True,ZONE 1,18.0625,17.5,,,39.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 16:38:18,2.1,13.05,55.5,STANDBY,STANDBY,True,ZONE 1,17.5,17.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 17:32:31,2.4,11.84,32.0,HEATING,HEATING,True,ZONE 1,17.75,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 18:35:39,2.5,10.72,34.5,HEATING,HEATING,True,ZONE 1,18.0,18.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 19:44:59,2.5,9.67,35.0,HEATING,HEATING,True,ZONE 1,18.1875,18.5,,,45.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 20:26:30,2.5,8.67,29.5,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 21:08:15,2.5,7.86,37.0,HEATING,HEATING,True,ZONE 1,18.25,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 21:59:36,2.5,6.66,41.5,HEATING,HEATING,True,ZONE 1,18.4375,18.5,,,47.0,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 22:39:02,2.1,6.18,33.0,STANDBY,STANDBY,True,ZONE 1,18.5,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-17 23:23:56,2.1,5.53,30.0,STANDBY,STANDBY,True,ZONE 1,18.25,17.5,,,46.5,45.0,TIME_CONTROLLED,REGULAR
2026-04-18 00:02:09,2.1,5.41,27.0,STANDBY,STANDBY,True,ZONE 1,18.0625,18.0,,,46.0,45.0,TIME_CONTROLLED,REGULAR
